Claim_ID,Claim_Date,Customer_ID,Customer_Segment,Customer_Age,Customer_Gender,Region,Product_Type,Claim_Amount,Claim_Status,Payout_Amount,Rejection_Reason,Processing_Time_Days
CLM17534,2024-07-08,CUST12864,Individual,48,Female,West,Health,7709.18,Rejected,0.0,Insufficient Documentation,27
CLM17886,2024-01-17,CUST10657,INDIVIDUAL,34,Female,West,Health,4027.14,Rejected,0.0,Late Claim Filing,37
CLM18006,2024-08-11,CUST11684,Individual,26,Male,Central,Health,1647.5,Approved,1536.81,,33
CLM12047,2025-03-09,CUST11719,CORPORATE,56,Female,West,Auto,9577.48,Approved,8544.21,,7
CLM17919,2025-08-15,CUST11490,SME,47,Female,West,Life,19151.34,Approved,18209.21,,11
CLM17089,2025-03-04,CUST11238,Individual,28,Female,North,Auto,2890.1,Approved,2033.23,,38
CLM12179,2024-02-03,CUST12870,Individual,33,Female,east,TRAVEL,1531.05,Approved,1139.27,,25
CLM11199,2025-12-09,CUST11527,Individual,85,Male,South,Health,5659.13,Rejected,0.0,Insufficient Documentation,37
CLM16563,2025-09-13,CUST11466,Individual,39,Male,North,Auto,2230.86,Approved,2087.89,,1
CLM12883,2025-08-22,CUST11506,Individual,84,Male,Central,Life,48214.03,Under Review,0.0,,
CLM13906,2024-06-28,CUST11433,Individual,65,Female,WEST,Life,89178.55,Approved,74524.66,,41
CLM17001,2025-08-10,CUST10739,individual,46,Female,South,Auto,16944.21,Approved,14611.91,,14
CLM17245,2024-06-17,CUST10155,SME,81,Female,North,Auto,9151.71,Rejected,0.0,Insufficient Documentation,39
CLM17703,2025-05-28,CUST13995,Individual,25,Male,North,Travel,2540.48,Approved,2195.8,,37
CLM11097,2025-09-22,CUST11713,Individual,46,Female,WEST,Travel,392.1,Approved,309.26,,26
CLM16923,2025-09-22,CUST11106,Individual,38,Male,South,TRAVEL,3278.14,Approved,2459.71,,33
CLM16465,2025-08-31,CUST12674,Individual,,,West,Auto,13117.33,Under Review,0.0,,
CLM16151,2025-08-20,CUST13224,Individual,43,Female,East,Travel,2701.97,Rejected,0.0,Lack of Coverage,9
CLM16236,2024-09-26,CUST13057,SME,42,Male,North,Travel,2290.3,Under Review,0.0,,
CLM12356,2024-09-24,CUST13885,Individual,39,Male,West,Travel,3161.25,Under Review,0.0,,
CLM14295,2025-12-08,CUST10958,Individual,82,Other,North,Travel,1695.63,Approved,1329.37,,13
CLM10038,14/12/2024,CUST11976,Individual,83,Male,West,Life,31935.78,Approved,25064.85,,1
CLM12444,2025-09-04,CUST12337,Individual,84,Female,south,Auto,16882.0,Rejected,0.0,Suspected Fraud,41
CLM15067,2024-03-31,CUST11535,Corporate,35,Male,East,Travel,3950.65,Under Review,0.0,,
CLM17017,2024-08-01,CUST12078,Individual,21,Female,WEST,Health,14048.43,Under Review,0.0,,
CLM14860,2024-01-26,CUST13668,Individual,73,Female,central,Home,21455.62,Under Review,0.0,,
CLM10939,2024-12-31,CUST13599,SME,73,Female,South,Life,59291.54,Rejected,0.0,Suspected Fraud,2
CLM17139,10-18-2025,CUST11488,Individual,31,Female,West,travel,1732.37,Approved,1282.63,,39
CLM16290,2025-08-22,CUST13633,Corporate,84,Female,Central,Auto,11998.43,Rejected,0.0,Suspected Fraud,1
CLM16017,2025-05-16,CUST13911,Individual,27,Female,WEST,TRAVEL,739.47,Approved,722.2,,42
CLM12204,2025-11-29,CUST12350,SME,74,Female,North,Health,6978.51,Under Review,0.0,,
CLM15070,2025-05-08,CUST11097,Corporate,49,Female,Central,Home,38071.31,Approved,32128.27,,9
CLM12644,2024-06-22,CUST10577,individual,69,Female,North,Auto,15259.33,Under Review,0.0,,
CLM17908,2024-10-25,CUST10347,SME,58,Female,West,Home,21647.28,Approved,17324.58,,15
CLM16029,2024-05-31,CUST12722,Corporate,26,Female,South,Home,49804.36,Approved,38008.02,,30
CLM17285,2025-04-22,CUST11626,SME,59,Female,North,Home,37516.29,Approved,26533.64,,9
CLM10906,2024-05-04,CUST12066,SME,58,Female,North,Travel,3766.75,Rejected,0.0,Policy Exclusion,6
CLM12194,2024-12-24,CUST10656,INDIVIDUAL,62,Female,West,Auto,21405.37,Approved,18823.42,,11
CLM18316,11/04/2024,CUST10643,Individual,55,Female,East,Auto,12314.96,Approved,12251.0,,37
CLM14173,2024-02-20,CUST11843,SME,84,Male,Central,Life,64052.34,Approved,56029.18,,45
CLM12035,2025-06-09,CUST12825,SME,27,Female,South,Auto,7233.54,Rejected,0.0,Late Claim Filing,20
CLM13855,2025-08-26,CUST11083,Corporate,70,Female,South,Travel,3352.35,Approved,2404.03,,19
CLM13338,2024-10-28,CUST11535,Individual,84,Male,West,Travel,4336.89,Approved,4191.33,,17
CLM10593,2024-03-09,CUST12458,Individual,46,Male,West,Auto,15850.16,Approved,15637.69,,17
CLM12990,2024-12-10,CUST10370,Corporate,19,Male,North,Life,85103.27,Rejected,0.0,Late Claim Filing,5
CLM14032,2024-10-10,CUST11748,Individual,62,Male,Central,Auto,5312.02,Approved,4977.58,,23
CLM16354,2025-10-02,CUST13371,INDIVIDUAL,37,Male,West,Health,10675.8,Rejected,0.0,Lack of Coverage,35
CLM16709,2024-12-08,CUST12259,SME,57,Male,West,Auto,17401.11,Rejected,0.0,Lack of Coverage,33
CLM17296,2024-03-18,CUST13074,Individual,35,Male,North,HOME,45265.7,Under Review,0.0,,
CLM15828,2024-03-28,CUST13059,SME,23,Male,Central,Auto,21746.09,Approved,19394.21,,27
CLM16687,2024-09-28,CUST10913,Individual,20,Male,North,Auto,15692.74,Approved,13169.36,,34
CLM15320,24/12/2025,CUST10602,Individual,41,,Central,Health,14427.48,Under Review,0.0,,
CLM13537,2024-10-04,CUST10946,SME,34,Female,East,Health,563.47,Approved,433.83,,6
CLM11876,2025-03-17,CUST11216,Corporate,46,Male,South,Travel,478.42,Under Review,0.0,,
CLM14651,2024-12-28,CUST11667,SME,56,Female,East,Auto,19590.74,Approved,17180.2,,37
CLM13987,2024-05-10,CUST10420,SME,56,Male,East,Home,11589.72,Under Review,0.0,,
CLM16176,2025-07-02,CUST12359,Individual,,Male,West,Life,71713.38,Approved,51350.68,,23
CLM12747,2025-07-12,CUST11009,Individual,54,Male,West,Travel,1676.96,Approved,1673.85,,6
CLM17327,2024-07-13,CUST11114,SME,30,Male,Central,Travel,2434.83,Under Review,0.0,,
CLM18143,05/04/2025,CUST13199,Individual,77,Male,South,Travel,3418.06,Approved,2494.22,,27
CLM18297,2025-10-22,CUST10619,Individual,53,Female,South,home,6115.91,Approved,5947.17,,33
CLM16493,2025-08-18,CUST10222,Individual,48,Male,East,Life,61627.89,Approved,55434.01,,2
CLM17850,2024-05-21,CUST11081,Individual,67,Male,Central,Travel,3498.78,Approved,3310.33,,42
CLM16637,06/08/2024,CUST12586,Corporate,79,Female,North,Life,12321.89,Approved,9697.37,,30
CLM14961,2025-12-17,CUST11394,SME,38,Male,West,Home,47911.64,Approved,44859.78,,32
CLM16581,07-09-2025,CUST13474,Individual,68,Female,East,Auto,21393.15,Approved,18218.95,,32
CLM11583,2025-01-04,CUST12011,Individual,35,Female,West,home,4039.13,Approved,2833.39,,11
CLM10666,2025-05-17,CUST11268,SME,18,Male,West,Home,5898.59,Approved,5609.88,,40
CLM15540,2024-01-29,CUST10775,Corporate,34,Female,Central,Travel,2901.33,Approved,2886.13,,6
CLM11031,2024-08-01,CUST11461,SME,54,Male,Central,Life,89473.44,Under Review,0.0,,
CLM12042,2025-08-22,CUST10220,Individual,49,Male,South,Health,5282.39,Approved,4151.15,,33
CLM14049,2025-05-03,CUST12220,Individual,72,Female,South,Auto,10119.49,Approved,9611.11,,42
CLM13285,02/05/2025,CUST13583,Individual,,Male,SOUTH,Travel,3211.34,Under Review,0.0,,
CLM13244,2024-03-12,CUST10891,Corporate,44,Female,South,Travel,430.44,Under Review,0.0,,
CLM10596,2024-01-18,CUST11804,Corporate,58,Female,Central,Auto,21163.85,Approved,17166.25,,21
CLM10860,2025-07-17,CUST10894,Individual,59,Male,Central,Auto,6896.74,Under Review,0.0,,
CLM13774,2024-05-31,CUST12011,Corporate,34,Female,Central,Life,66583.66,Rejected,0.0,Late Claim Filing,27
CLM13098,2025-08-21,CUST10824,Individual,73,Female,South,Life,57258.61,Rejected,0.0,Lack of Coverage,22
CLM10964,02/11/2024,CUST10088,Individual,39,Male,East,Health,860.0,Approved,674.11,,3
CLM14606,2025-05-17,CUST10831,SME,36,Male,SOUTH,Health,3914.32,Approved,3489.06,,44
CLM14406,2024-08-28,CUST11656,SME,39,Male,CENTRAL,Home,27530.05,Approved,23513.13,,24
CLM17027,2025-01-10,CUST13304,Corporate,31,Male,North,Auto,5540.5,Approved,4183.49,,44
CLM13501,2024-12-20,CUST13253,Individual,80,,South,Health,13043.22,Approved,10988.89,,8
CLM15091,21/12/2024,CUST12511,Individual,27,Female,East,Life,61545.22,Approved,54159.7,,20
CLM10672,03/11/2024,CUST12568,SME,47,Female,East,AUTO,12125.68,Under Review,0.0,,
CLM16875,2025-02-09,CUST13980,Individual,64,Female,West,Home,9186.65,Approved,6769.0,,30
CLM15699,2025-10-23,CUST12787,Individual,55,Male,Central,Auto,2634.92,Approved,2073.68,,15
CLM14955,2024-11-22,CUST11912,Individual,30,,East,Auto,15684.18,Approved,11333.72,,42
CLM17128,2024-03-08,CUST12177,Individual,20,Female,SOUTH,Health,2777.05,Approved,2216.68,,40
CLM12180,2024-08-25,CUST13186,Corporate,20,Male,west,HOME,8785.33,Approved,8473.08,,43
CLM17108,2024-02-26,CUST11867,SME,42,Female,East,Home,12584.45,Rejected,0.0,Lack of Coverage,32
CLM18329,2024-03-05,CUST10042,Individual,73,Female,West,Travel,571.53,Approved,458.6,,36
CLM14278,2024-10-31,CUST10940,Individual,45,Male,West,Health,518.34,Approved,417.9,,1
CLM10393,2025-07-15,CUST12868,SME,56,Female,North,Auto,23117.37,Approved,23050.2,,31
CLM10292,2025-08-16,CUST12734,SME,43,Male,East,Auto,18986.48,Approved,17737.94,,33
CLM10897,2025-07-01,CUST12378,SME,44,,Central,Home,35414.06,Approved,27103.51,,34
CLM18377,2024-03-13,CUST12694,Individual,64,Female,East,Life,40900.53,Approved,31307.77,,1
CLM15181,2024-10-10,CUST12181,Corporate,83,,south,Travel,3276.73,Under Review,0.0,,
CLM10592,28/07/2024,CUST10935,Individual,51,Male,East,Home,45961.6,Rejected,0.0,Suspected Fraud,18
CLM11419,2025-05-29,CUST11412,Individual,75,Female,central,Auto,14051.58,Approved,13272.93,,16
CLM16910,2025-11-27,CUST13989,Individual,18,Male,Central,Travel,1767.77,Under Review,0.0,,
CLM14510,2025-07-05,CUST13919,Individual,56,Male,East,Life,37948.43,Approved,26892.07,,17
CLM16567,2024-03-19,CUST11511,SME,54,Male,North,Auto,1288.29,Approved,974.98,,10
CLM17563,2025-02-06,CUST12232,Individual,23,Male,South,TRAVEL,809.82,Rejected,0.0,Policy Exclusion,3
CLM10074,2024-06-10,CUST10707,SME,62,Female,East,Life,99753.62,Under Review,0.0,,
CLM14052,2024-05-22,CUST13485,Corporate,50,Female,Central,Travel,3091.52,Rejected,0.0,Insufficient Documentation,39
CLM14793,2025-08-27,CUST12459,Individual,37,Male,West,Life,35429.52,Rejected,0.0,Suspected Fraud,7
CLM11652,2025-09-05,CUST13588,Individual,19,Female,West,Travel,1909.62,Rejected,0.0,Lack of Coverage,8
CLM16630,2024-04-05,CUST10465,Individual,65,Male,Central,Health,11624.71,Approved,10923.55,,28
CLM11607,2024-02-17,CUST11107,SME,50,Other,North,Life,25915.22,Under Review,0.0,,
CLM16963,2025-11-06,CUST10016,SME,60,Female,Central,Auto,11074.1,Approved,11053.02,,21
CLM10831,08-31-2025,CUST11407,Individual,83,Female,West,Travel,3492.36,Approved,3419.34,,40
CLM14373,2025-06-11,CUST11923,Individual,35,Male,South,Auto,3164.91,Rejected,0.0,Late Claim Filing,22
CLM14797,2024-10-05,CUST13859,Individual,25,Female,West,Auto,1653.49,Rejected,0.0,Late Claim Filing,19
CLM10118,2024-03-30,CUST12944,SME,49,Other,East,Life,59171.79,Under Review,0.0,,
CLM17098,2025-08-29,CUST12427,individual,61,Female,West,Life,48783.87,Approved,39256.55,,20
CLM15430,2024-10-11,CUST10583,SME,41,Male,SOUTH,Auto,12044.72,Rejected,0.0,Policy Exclusion,37
CLM12811,17/03/2025,CUST11284,Individual,53,,East,Auto,17518.35,Approved,15351.2,,15
CLM17396,2025-05-05,CUST13636,Individual,72,Female,North,Health,6419.1,Approved,5720.11,,17
CLM11357,26/09/2025,CUST10321,Individual,36,Female,West,Life,26484.54,Approved,22154.29,,40
CLM10392,2025-05-04,CUST12463,Corporate,58,Other,Central,Home,8147.66,Approved,7424.49,,19
CLM13665,07-08-2025,CUST12964,Individual,53,Male,West,Life,38118.71,Under Review,0.0,,
CLM15866,2024-07-16,CUST12221,Corporate,29,Female,North,Life,67635.71,Approved,47767.89,,13
CLM12118,2025-10-08,CUST10003,Individual,33,Male,Central,Home,25186.42,Approved,21997.26,,9
CLM13803,2024-01-30,CUST10143,Individual,63,Female,West,Home,43997.55,Approved,43445.01,,9
CLM10432,2025-05-28,CUST10620,Corporate,45,Female,South,Life,17087.76,Rejected,0.0,Late Claim Filing,42
CLM10164,2024-04-12,CUST13888,Individual,47,Other,North,Auto,19598.39,Under Review,0.0,,
CLM10273,13/08/2024,CUST13995,Individual,35,Male,East,Home,10908.33,Approved,10753.74,,41
CLM17662,2025-07-14,CUST12401,Corporate,25,Female,South,auto,19383.59,Rejected,0.0,Late Claim Filing,45
CLM17491,2025-04-23,CUST10280,Corporate,28,,North,life,23013.51,Approved,17481.35,,18
CLM14685,2025-03-07,CUST10084,SME,27,Female,Central,Health,10288.16,Rejected,0.0,Suspected Fraud,25
CLM17427,2025-03-16,CUST10751,Individual,20,Female,North,Auto,9986.65,Approved,8117.42,,42
CLM11104,2024-01-14,CUST12666,SME,66,Female,West,Life,51892.59,Approved,51036.07,,19
CLM10202,2024-09-22,CUST10493,Corporate,,Female,Central,Travel,2327.35,Approved,1958.24,,18
CLM18265,2025-03-15,CUST13492,individual,52,Male,South,Life,71509.53,Approved,57636.98,,17
CLM17283,2025-06-25,CUST10430,SME,35,Female,East,Travel,1063.78,Approved,865.46,,10
CLM15932,2024-05-20,CUST10862,Individual,41,Male,South,Home,41354.2,Rejected,0.0,Insufficient Documentation,35
CLM14499,2025-09-25,CUST13996,Individual,47,Female,East,Home,35601.37,Rejected,0.0,Insufficient Documentation,34
CLM11733,2024-02-03,CUST13710,Individual,62,Female,Central,Home,7015.53,Under Review,0.0,,
CLM15986,23/08/2024,CUST13290,Individual,27,,South,Home,29445.61,Approved,22554.21,,27
CLM16443,2025-07-29,CUST10081,Individual,34,Male,North,Auto,13881.77,Approved,9822.48,,5
CLM16541,2024-10-24,CUST12885,Corporate,42,Female,East,Life,22538.75,Approved,22320.67,,33
CLM14579,2024-02-13,CUST13432,Individual,37,Female,North,Travel,4662.7,Under Review,0.0,,
CLM13679,2024-06-03,CUST12512,Corporate,65,Male,SOUTH,Life,13845.14,Approved,10313.54,,28
CLM17979,2024-07-31,CUST10765,Individual,83,Male,South,Travel,378.18,Approved,299.89,,26
CLM11641,2025-09-28,CUST13248,Individual,39,Female,South,Travel,4236.22,Rejected,0.0,Lack of Coverage,28
CLM11490,2025-11-22,CUST12133,Individual,59,Female,East,Home,25292.85,Rejected,0.0,Lack of Coverage,42
CLM13083,04/05/2024,CUST13613,SME,54,Female,NORTH,Auto,10512.19,Under Review,0.0,,
CLM10948,2024-01-10,CUST11493,Individual,56,Male,,Health,1523.75,Approved,1305.56,,42
CLM18224,2024-09-06,CUST12393,SME,26,Male,North,TRAVEL,4405.13,Rejected,0.0,Insufficient Documentation,14
CLM17785,2025-12-14,CUST10988,Individual,25,Female,SOUTH,Health,9743.3,Rejected,0.0,Late Claim Filing,14
CLM15127,24/01/2024,CUST13020,Corporate,42,Male,South,Health,4354.57,Approved,3611.08,,21
CLM17874,2025-08-29,CUST11822,Individual,36,Female,South,Travel,1994.47,Under Review,0.0,,
CLM15182,2025-04-07,CUST12843,INDIVIDUAL,70,Female,North,Home,46005.82,Approved,40888.88,,41
CLM14846,16/07/2025,CUST13214,Individual,62,Female,West,LIFE,22711.81,Rejected,0.0,Insufficient Documentation,37
CLM17312,2024-07-15,CUST13249,SME,65,,East,Health,7948.01,Approved,6385.96,,14
CLM17270,08-13-2024,CUST10311,Individual,18,Other,East,Health,14335.11,Rejected,0.0,Lack of Coverage,28
CLM16003,2025-03-12,CUST11042,SME,81,Male,NORTH,Travel,2887.71,Under Review,0.0,,
CLM13798,2025-08-14,CUST12310,SME,80,Male,North,Travel,4159.37,Under Review,0.0,,
CLM11750,2024-05-28,CUST11304,SME,45,Male,West,Auto,15923.91,Approved,12860.32,,4
CLM12682,2025-09-04,CUST10392,Individual,,Female,West,Home,37700.97,Rejected,0.0,Suspected Fraud,9
CLM18020,02-23-2024,CUST11927,Individual,34,Male,South,Auto,2814.82,Approved,2118.45,,35
CLM13151,2024-12-02,CUST13936,SME,68,Female,NORTH,Auto,14694.41,Approved,14222.57,,37
CLM14317,2024-02-26,CUST12053,SME,34,Female,West,Auto,18031.81,Approved,13215.61,,14
CLM15822,05-10-2025,CUST13337,Individual,49,Male,East,Auto,6737.7,Rejected,0.0,Late Claim Filing,44
CLM12244,2025-05-30,CUST13966,Individual,40,Female,East,Home,32891.57,Under Review,0.0,,
CLM17986,2025-02-09,CUST10802,Individual,83,Male,South,Auto,7358.22,Approved,5817.5,,20
CLM11046,2024-05-01,CUST11697,SME,48,Female,West,Travel,2766.36,Approved,1958.84,,38
CLM13544,2025-02-07,CUST11806,Individual,36,Male,West,Auto,1167.65,Approved,1043.49,,20
CLM15959,2024-12-05,CUST10268,Individual,81,Female,East,HOME,17422.25,Approved,16706.22,,41
CLM12685,2025-05-26,CUST13508,SME,29,Female,Central,Health,11791.34,Rejected,0.0,Suspected Fraud,37
CLM16399,2025-09-19,CUST10235,SME,82,Female,West,Home,24115.47,Under Review,0.0,,
CLM10798,02/11/2024,CUST13698,SME,29,Female,East,Auto,11179.84,Rejected,5589.92,Suspected Fraud,15
CLM16789,2024-11-16,CUST13605,Individual,70,Female,West,Health,11531.72,Rejected,0.0,Late Claim Filing,45
CLM11087,2025-12-25,CUST12686,SME,,Male,North,Life,76563.43,Approved,59931.95,,40
CLM12254,2025-12-12,CUST12267,Individual,39,Female,South,Auto,20938.22,Approved,15154.0,,16
CLM16060,2025-02-09,CUST11676,individual,56,Male,East,Auto,6886.71,Approved,5013.81,,38
CLM11168,2025-10-29,CUST10642,Individual,,Male,West,Home,24510.9,Rejected,0.0,Suspected Fraud,22
CLM14698,2024-08-06,CUST11366,Individual,,Female,West,Health,4260.08,Approved,3146.74,,21
CLM10334,2025-07-19,CUST11656,Individual,34,Female,Central,Health,13238.43,Approved,9902.45,,41
CLM16135,2024-10-13,CUST11831,Individual,40,Male,Central,Life,33657.57,Approved,33050.76,,35
CLM11555,2024-03-31,CUST11365,Individual,,Male,Central,Health,7718.15,Under Review,0.0,,
CLM11078,08-15-2025,CUST10539,Individual,74,Male,South,Auto,24486.62,Approved,23329.25,,25
CLM17930,2025-05-10,CUST13680,SME,27,Male,West,Home,43182.22,Approved,34150.94,,25
CLM18154,2025-09-19,CUST13498,Individual,83,Female,Central,Auto,7028.82,Under Review,0.0,,
CLM10388,2024-11-04,CUST11576,Corporate,82,,North,Home,30751.52,Under Review,0.0,,
CLM14677,2025-07-28,CUST11777,Corporate,84,Female,North,Auto,922.27,Approved,699.3,,40
CLM11019,2024-05-07,CUST12581,Individual,54,Female,North,Travel,4761.51,Approved,4359.21,,8
CLM15267,27/09/2025,CUST11007,Individual,49,Male,North,Life,96439.44,Approved,88165.94,,7
CLM15516,2025-02-10,CUST11674,SME,65,Female,South,Health,1528.16,Approved,1420.87,,44
CLM10693,2024-10-29,CUST10399,Individual,23,Male,South,Travel,155.74,Rejected,0.0,Late Claim Filing,15
CLM17394,02-11-2025,CUST10139,Individual,36,Male,WEST,Health,10473.47,Approved,8463.23,,17
CLM13152,09/09/2024,CUST12512,SME,46,Male,North,Auto,3393.84,Rejected,0.0,Suspected Fraud,4
CLM17100,2025-04-28,CUST13751,SME,76,Male,East,Life,33714.96,Approved,32015.5,,41
CLM10204,2025-05-02,CUST12951,Individual,68,Male,East,Home,39481.31,Approved,30713.72,,22
CLM11684,26/04/2025,CUST10617,SME,59,Male,East,health,4649.67,Under Review,0.0,,
CLM14514,2025-06-12,CUST10064,Individual,44,Male,North,Health,11062.82,Approved,9009.36,,1
CLM12659,2024-10-13,CUST10984,Individual,54,Female,East,Travel,3932.02,Approved,3682.4,,10
CLM15233,2024-01-29,CUST10391,INDIVIDUAL,24,Female,North,Life,68010.8,Under Review,0.0,,
CLM13401,2024-02-11,CUST11635,Individual,67,Female,Central,Health,1120.68,Rejected,0.0,Insufficient Documentation,11
CLM14930,2024-04-27,CUST11103,Individual,77,Male,North,Life,55734.02,Approved,49000.44,,44
CLM15205,16/03/2024,CUST10702,Individual,18,Male,North,Auto,19703.35,Approved,15025.26,,36
CLM12048,2025-12-10,CUST12846,SME,51,Female,East,Health,5358.59,Under Review,0.0,,
CLM14390,2024-01-14,CUST13123,Individual,51,Male,Central,Home,31930.01,Approved,26483.44,,6
CLM17660,2024-01-01,CUST12071,Corporate,84,Male,west,Home,32150.22,Approved,27686.03,,9
CLM11955,2025-02-23,CUST13132,Individual,60,Male,Central,Auto,6646.67,Approved,6173.2,,35
CLM16842,2024-04-28,CUST11160,Individual,49,Male,East,Travel,4305.05,Rejected,0.0,Suspected Fraud,39
CLM18194,2025-05-09,CUST12319,SME,31,,North,Home,48133.14,Approved,36669.24,,20
CLM14093,2025-10-14,CUST12924,Corporate,58,Male,South,home,14983.54,Approved,12249.58,,44
CLM13940,2025-08-20,CUST12168,Individual,83,Male,East,Life,29653.4,Approved,22942.32,,7
CLM11890,2024-08-25,CUST10212,Individual,57,Female,WEST,Travel,4573.88,Approved,3244.88,,26
CLM17655,2024-10-08,CUST11238,SME,63,Female,North,Travel,2113.41,Approved,1718.33,,12
CLM16043,2025-01-21,CUST11064,SME,37,Female,,Travel,2482.73,Approved,2278.95,,19
CLM12051,2025-01-09,CUST10361,SME,30,Female,Central,Home,34222.47,Rejected,0.0,Lack of Coverage,43
CLM10576,2024-06-13,CUST11870,Corporate,53,Male,East,Home,18570.86,Rejected,0.0,Lack of Coverage,36
CLM14915,2025-08-14,CUST11954,INDIVIDUAL,21,Female,West,Life,66311.43,Approved,53797.15,,9
CLM10891,2024-02-01,CUST12723,Individual,20,Female,North,Home,22167.67,Rejected,0.0,Lack of Coverage,28
CLM11592,2025-08-21,CUST11218,Individual,45,Male,North,Health,11344.75,Under Review,0.0,,
CLM16496,2024-11-02,CUST10571,Individual,58,Female,North,Life,80023.41,Rejected,0.0,Suspected Fraud,44
CLM15004,02/07/2025,CUST11941,Corporate,83,,North,Auto,23102.51,Rejected,0.0,Insufficient Documentation,18
CLM10288,2024-10-23,CUST10239,SME,52,Female,North,Health,4931.28,Approved,4212.1,,5
CLM10389,2024-08-13,CUST10698,SME,,Male,East,Auto,3084.01,Rejected,0.0,Policy Exclusion,43
CLM15763,2024-08-02,CUST12676,SME,78,Other,North,Health,4576.02,Under Review,0.0,,
CLM16955,2024-07-05,CUST11709,Corporate,24,Female,Central,Life,69300.12,Rejected,0.0,Policy Exclusion,1
CLM15765,2024-12-26,CUST13709,Individual,79,,South,Auto,7517.95,Approved,7405.06,,9
CLM17767,2024-04-28,CUST11897,Individual,41,,North,Health,11989.18,Approved,8539.22,,25
CLM11539,2024-07-28,CUST13498,individual,,Male,SOUTH,auto,5635.8,Approved,4640.56,,3
CLM14633,2024-04-16,CUST12493,SME,64,Male,West,Auto,693.22,Rejected,0.0,Insufficient Documentation,31
CLM17792,2025-04-29,CUST12975,Corporate,22,Male,North,Auto,19188.45,Approved,18275.49,,38
CLM12259,2025-05-14,CUST12680,SME,41,Male,West,HOME,37173.43,Approved,35134.16,,12
CLM10165,2024-04-26,CUST10039,Individual,52,Male,South,Health,10017.65,Under Review,0.0,,
CLM16086,2025-06-24,CUST11599,SME,67,Female,South,Auto,6666.0,Approved,6506.28,,39
CLM16626,2024-09-09,CUST10011,Individual,35,Male,East,Travel,1946.0,Under Review,0.0,,
CLM10045,2024-05-24,CUST13741,Individual,55,Male,north,Home,41693.16,Approved,38243.68,,44
CLM13361,2025-11-27,CUST10508,Individual,19,Male,Central,Travel,948.26,Rejected,0.0,Late Claim Filing,7
CLM18013,2024-01-14,CUST13868,SME,71,Male,East,Travel,3565.1,Approved,3193.54,,34
CLM17412,2025-05-13,CUST10216,Individual,68,Male,West,Travel,1339.13,Approved,1076.9,,9
CLM16088,2024-09-30,CUST12292,Individual,28,Female,West,Home,16241.24,Approved,14876.74,,42
CLM13035,2024-03-17,CUST11614,Individual,43,Male,Central,Home,9142.81,Rejected,0.0,Policy Exclusion,4
CLM15264,2025-03-31,CUST10392,INDIVIDUAL,81,Female,West,LIFE,51516.9,Approved,38379.39,,24
CLM11107,2025-07-04,CUST10340,Corporate,49,Male,Central,Home,42444.35,Rejected,0.0,Policy Exclusion,16
CLM10639,03-09-2024,CUST13713,individual,75,Female,West,Health,1990.96,Rejected,0.0,Suspected Fraud,38
CLM13493,2024-05-06,CUST10172,Corporate,38,Female,East,Travel,632.13,Under Review,0.0,,
CLM10377,2025-06-17,CUST10938,Individual,49,Female,West,Home,17793.69,Approved,12800.51,,1
CLM11690,2024-08-02,CUST10696,individual,55,Female,West,Home,27674.37,Approved,26445.05,,2
CLM13720,2025-10-06,CUST13250,SME,25,Female,Central,Home,10196.93,Approved,8277.52,,42
CLM12886,2024-01-31,CUST11644,individual,24,Female,West,Home,40119.56,Under Review,0.0,,
CLM14560,2024-07-14,CUST10384,individual,41,Other,West,Health,567.69,Approved,400.73,,25
CLM15901,2024-11-24,CUST13892,Individual,56,Male,South,Home,3415.03,Approved,2535.6,,6
CLM10824,2025-11-04,CUST11537,individual,83,Other,North,Travel,4715.89,Approved,4323.13,,11
CLM10705,2025-04-26,CUST11651,Individual,42,Female,North,HEALTH,10872.64,Approved,10426.05,,18
CLM12443,2024-06-02,CUST12512,Corporate,30,Male,East,Life,85975.71,Under Review,0.0,,
CLM14458,2024-05-22,CUST10817,Individual,25,Male,West,Home,31103.53,Approved,27874.05,,23
CLM12977,2024-01-10,CUST13350,Individual,54,Female,west,Home,26214.98,Approved,21781.44,,6
CLM16472,15/11/2024,CUST12586,Individual,32,Male,West,Life,34266.45,Approved,28567.16,,37
CLM11547,09-20-2024,CUST12837,Individual,57,Male,West,Auto,22366.37,Approved,16502.46,,28
CLM11854,02-28-2025,CUST12844,Corporate,53,Male,East,Auto,18235.54,Rejected,0.0,Policy Exclusion,15
CLM13263,2025-02-12,CUST10067,Individual,63,Female,north,Life,11837.11,Approved,10980.44,,23
CLM11614,2024-10-16,CUST10763,Individual,84,,South,auto,21172.27,Approved,15955.77,,8
CLM17645,2024-05-11,CUST11227,Corporate,70,Male,North,Life,48358.52,Approved,44594.09,,40
CLM14590,2025-10-15,CUST13487,SME,38,Male,SOUTH,Auto,18261.14,Rejected,0.0,Suspected Fraud,13
CLM10289,2025-05-11,CUST12805,Corporate,63,Male,East,Home,14301.49,Under Review,0.0,,
CLM11662,2025-04-22,CUST10274,SME,31,Female,North,Travel,1707.46,Approved,1521.8,,14
CLM14612,2025-07-01,CUST13504,Corporate,,Male,North,Home,27734.79,Approved,21576.24,,27
CLM11904,2024-06-06,CUST13299,Individual,46,Female,Central,Auto,20363.64,Approved,18789.73,,10
