Claim_ID,Claim_Date,Customer_ID,Customer_Segment,Customer_Age,Customer_Gender,Region,Product_Type,Claim_Amount,Claim_Status,Payout_Amount,Rejection_Reason,Processing_Time_Days
CLM14468,2024-01-30,CUST10796,Individual,24,Male,Central,Life,23084.45,Approved,21758.16,,31.0
CLM16183,2024-07-13,CUST13530,Individual,41,Female,North,Home,6333.35,Approved,6125.27,,18.0
CLM10542,2024-04-24,CUST10163,SME,33,Female,Central,Home,20572.04,Approved,16497.76,,43.0
CLM10390,2024-08-26,CUST12359,Individual,66,Female,West,Travel,370.1,Approved,271.44,,6.0
CLM12579,2024-07-11,CUST10337,SME,37,Other,North,Health,14687.45,Rejected,0.0,Insufficient Documentation,31.0
CLM12605,2024-04-18,CUST11270,Corporate,36,Male,South,Auto,1189.64,Approved,984.0,,11.0
CLM14148,2024-09-04,CUST13819,Individual,20,Male,Central,Travel,4872.33,Approved,4728.0,,19.0
CLM16220,2025-11-12,CUST10334,SME,61,Female,West,Home,18708.24,Rejected,0.0,Suspected Fraud,33.0
CLM13474,2024-01-01,CUST11737,Individual,51,Female,West,Life,10277.98,Rejected,0.0,Lack of Coverage,32.0
CLM17220,2024-07-24,CUST10964,SME,51,Male,West,Auto,22559.17,Under Review,0.0,,
CLM11440,2024-08-06,CUST13299,Corporate,54,Female,West,Life,82969.15,Approved,81733.33,,34.0
CLM17002,2025-02-26,CUST12723,Individual,21,Female,North,Auto,4452.39,Under Review,0.0,,
CLM10033,2024-03-13,CUST12260,Individual,22,Female,West,Auto,4335.05,Under Review,0.0,,
CLM17483,2024-12-23,CUST10783,Individual,63,Female,Central,Health,3678.75,Approved,2755.85,,38.0
CLM10963,2025-10-03,CUST11853,SME,56,Male,Central,Life,68129.35,Approved,58025.74,,1.0
CLM12447,2024-06-23,CUST13151,Individual,32,Female,Central,Health,238.48,Approved,207.75,,32.0
CLM10088,2025-05-31,CUST10153,Corporate,76,Female,South,Auto,7810.61,Approved,6242.28,,8.0
CLM16417,2024-11-28,CUST10580,Individual,49,Female,West,Life,46472.7,Approved,43054.33,,39.0
CLM11675,2024-04-16,CUST10587,Individual,50,Female,North,Auto,5427.63,Under Review,0.0,,
CLM10647,2024-10-11,CUST12438,Individual,64,Other,North,Auto,12171.02,Approved,11381.87,,9.0
CLM11299,2024-07-21,CUST11919,Individual,46,Male,Central,Auto,18960.59,Rejected,0.0,Suspected Fraud,3.0
CLM11449,2024-02-03,CUST13712,Individual,39,Male,West,Home,36374.2,Approved,26493.16,,15.0
CLM12856,2025-11-08,CUST11390,SME,52,Female,South,Health,10301.81,Rejected,0.0,Insufficient Documentation,42.0
CLM13275,2024-08-31,CUST12041,Corporate,53,Male,North,Home,3713.69,Approved,2710.09,,21.0
CLM17066,2024-10-05,CUST13212,Corporate,55,Male,East,Health,7625.69,Approved,5438.61,,22.0
CLM11183,2024-06-29,CUST11561,Individual,64,Male,Central,Life,91227.69,Approved,79034.7,,9.0
CLM10687,2024-10-03,CUST11938,Individual,43,Male,West,Travel,373.21,Approved,263.17,,9.0
CLM11184,2024-09-11,CUST13109,SME,52,Female,North,Travel,3186.33,Rejected,0.0,Suspected Fraud,39.0
CLM14296,2025-12-22,CUST11148,Individual,23,Female,North,Home,15094.19,Approved,13885.04,,16.0
CLM11687,2024-09-03,CUST12874,SME,52,Other,East,Health,2264.57,Approved,2204.4,,7.0
CLM12504,2024-11-14,CUST11626,Corporate,84,Female,South,Auto,16499.91,Approved,14134.58,,28.0
CLM16419,2025-04-05,CUST13411,Individual,19,Female,Central,Health,13287.72,Approved,11513.91,,23.0
CLM12303,2024-11-27,CUST12955,Individual,72,Female,North,Travel,3045.74,Approved,2141.59,,3.0
CLM17008,2024-09-11,CUST11664,Individual,64,Female,North,Home,31796.57,Approved,26126.14,,34.0
CLM15090,2025-08-15,CUST12344,Individual,20,Other,South,Auto,8447.25,Approved,7188.82,,25.0
CLM16700,2024-12-23,CUST12650,Corporate,84,Male,Central,Health,2002.53,Approved,1895.45,,7.0
CLM10509,2025-04-17,CUST12822,SME,80,Male,East,Travel,3013.71,Approved,2942.49,,6.0
CLM10902,2025-08-29,CUST13591,SME,62,Male,North,Home,41370.38,Approved,38207.93,,29.0
CLM15806,2025-01-08,CUST12070,Corporate,48,Unknown,Central,Home,36009.57,Approved,28820.94,,32.0
CLM17878,2025-05-27,CUST13690,Individual,25,Male,East,Home,21565.0,Approved,15204.08,,38.0
CLM14505,2024-10-16,CUST10482,Individual,78,Male,West,Home,18642.55,Approved,17584.38,,12.0
CLM17155,2024-09-03,CUST11302,Individual,35,Male,North,Health,2038.06,Approved,2035.59,,14.0
CLM16793,2024-06-19,CUST12302,Individual,33,Female,Central,Health,6063.22,Rejected,0.0,Late Claim Filing,7.0
CLM13383,2024-11-04,CUST11667,Corporate,30,Female,North,Home,30456.83,Approved,29430.11,,42.0
CLM12228,2025-05-21,CUST12281,Individual,59,Female,East,Health,10212.04,Rejected,0.0,Late Claim Filing,28.0
CLM12543,2025-03-07,CUST13374,Individual,50,Female,South,Home,17003.56,Approved,14990.72,,39.0
CLM13305,2025-08-04,CUST10688,SME,57,Female,West,Home,44249.81,Approved,35622.73,,36.0
CLM13949,2024-03-15,CUST10012,Individual,37,Male,East,Auto,16062.59,Approved,11896.11,,37.0
CLM15156,2024-01-26,CUST10816,Individual,37,Female,East,Life,97160.66,Approved,89447.71,,43.0
CLM17032,2025-07-21,CUST11072,Individual,57,Female,North,Health,2957.27,Under Review,0.0,,
CLM11798,2024-08-01,CUST13302,Individual,28,Male,South,Home,33993.15,Approved,25491.95,,28.0
CLM16840,2024-10-16,CUST12414,Corporate,54,Female,West,Travel,1423.52,Approved,1136.89,,35.0
CLM12267,2025-04-09,CUST13640,Individual,77,Female,North,Health,10645.7,Approved,7526.17,,22.0
CLM16645,2024-09-19,CUST13517,Individual,63,Male,West,Health,13458.98,Under Review,0.0,,
CLM14218,2024-08-01,CUST10256,Individual,48,Unknown,North,Health,6228.9,Approved,5683.46,,15.0
CLM16250,2025-03-22,CUST12688,SME,26,Female,West,Health,14652.16,Under Review,0.0,,
CLM11928,2025-05-02,CUST12905,Individual,57,Male,North,Home,42977.6,Approved,34971.42,,34.0
CLM17203,2025-08-31,CUST12403,Individual,18,Male,North,Home,38755.85,Approved,31101.01,,37.0
CLM16792,2024-08-06,CUST11425,SME,32,Female,East,Travel,1591.25,Approved,1395.74,,1.0
CLM13143,2024-10-18,CUST12262,SME,33,Female,Central,Life,77394.75,Approved,75607.44,,25.0
CLM10249,2024-12-22,CUST12724,SME,78,Male,East,Home,39650.16,Approved,32580.77,,7.0
CLM10410,2024-09-10,CUST13143,SME,19,Male,West,Health,970.19,Rejected,0.0,Insufficient Documentation,12.0
CLM16194,2025-06-27,CUST13847,Individual,68,Female,West,Auto,9311.61,Approved,8450.36,,3.0
CLM14221,2024-03-13,CUST10889,Individual,60,Female,South,Auto,22399.6,Approved,16664.06,,18.0
CLM17337,2024-06-22,CUST12305,Individual,33,Male,East,Health,8414.96,Approved,6614.74,,2.0
CLM18221,2024-05-21,CUST11130,Corporate,71,Male,East,Home,31928.03,Approved,25697.19,,14.0
CLM15386,2024-11-25,CUST11020,Individual,85,Female,South,Life,61994.8,Under Review,0.0,,
CLM12026,2024-08-15,CUST11736,Individual,31,Unknown,West,Home,16258.76,Rejected,0.0,Insufficient Documentation,6.0
CLM14852,2025-09-06,CUST12905,Individual,58,Female,Central,Auto,12957.24,Rejected,0.0,Suspected Fraud,11.0
CLM16903,2025-02-25,CUST13346,Individual,35,Female,North,Health,1577.24,Under Review,0.0,,
CLM15715,2024-09-29,CUST13652,Individual,44,Male,Central,Home,7706.21,Approved,6970.65,,22.0
CLM11457,2024-01-05,CUST10473,Corporate,81,Female,West,Home,16104.47,Approved,12917.39,,33.0
CLM10431,2025-12-20,CUST10381,Individual,42,Male,South,Home,1415.46,Approved,1033.71,,33.0
CLM11925,2025-01-14,CUST11991,Individual,72,Male,East,Life,14937.86,Rejected,0.0,Late Claim Filing,17.0
CLM11427,2024-12-23,CUST13160,Individual,27,Male,Central,Home,3026.08,Rejected,0.0,Late Claim Filing,17.0
CLM10856,2025-02-23,CUST10496,Corporate,51,Male,East,Life,61244.69,Approved,58245.63,,44.0
CLM14644,2025-07-05,CUST10034,Individual,61,Male,North,Life,87051.32,Approved,73876.22,,11.0
CLM16001,2025-09-01,CUST10925,Individual,67,Male,Central,Travel,3532.89,Rejected,0.0,Lack of Coverage,22.0
CLM16598,2025-09-14,CUST10054,SME,62,Male,South,Health,9266.1,Under Review,0.0,,
CLM17808,2025-01-31,CUST10293,Individual,85,Male,Central,Life,12554.4,Under Review,0.0,,
CLM15271,2024-03-27,CUST12576,Individual,29,Female,North,Travel,1014.76,Approved,815.8,,25.0
CLM12349,2025-08-24,CUST13619,Individual,38,Unknown,West,Health,11734.29,Approved,9082.94,,44.0
CLM12870,2025-11-03,CUST12535,Individual,37,Male,North,Health,10414.03,Rejected,0.0,Lack of Coverage,28.0
CLM14279,2024-10-14,CUST10868,Individual,25,Male,North,Home,38158.96,Approved,31600.04,,32.0
CLM11372,2024-03-13,CUST10846,SME,34,Male,West,Life,35218.32,Under Review,0.0,,
CLM15660,2025-03-11,CUST10042,Individual,48,Male,West,Home,45272.81,Approved,45111.18,,15.0
CLM16692,2024-11-25,CUST11527,SME,61,Other,East,Auto,12753.4,Approved,12053.28,,45.0
CLM15149,2024-12-04,CUST13870,Individual,80,Female,South,Travel,3068.06,Approved,2431.64,,35.0
CLM14208,2025-06-02,CUST10642,Individual,38,Female,South,Travel,4871.41,Approved,4476.12,,35.0
CLM17383,2024-09-26,CUST12860,Individual,72,Male,South,Auto,6954.55,Under Review,0.0,,
CLM16298,2024-01-10,CUST13969,SME,48,Other,North,Health,6674.75,Approved,5773.05,,42.0
CLM16694,2025-06-09,CUST13898,Corporate,20,Male,South,Travel,2693.77,Approved,1888.11,,12.0
CLM13508,2024-07-20,CUST10403,Corporate,29,Female,South,Home,12644.73,Approved,12037.0,,28.0
CLM11883,2024-10-05,CUST12288,SME,50,Other,North,Auto,15636.14,Approved,12141.36,,13.0
CLM10508,2025-02-16,CUST11272,Corporate,44,Female,South,Home,8044.79,Approved,7466.97,,37.0
CLM15469,2025-03-28,CUST13355,Individual,59,Male,South,Travel,2590.99,Under Review,0.0,,
CLM17257,2024-10-02,CUST13171,SME,74,Male,North,Travel,310.51,Approved,287.4,,15.0
CLM14089,2025-12-04,CUST13077,Individual,85,Female,West,Life,33542.65,Approved,29106.0,,39.0
CLM17985,2024-09-10,CUST11553,Individual,52,Male,West,Life,91826.06,Approved,77976.18,,25.0
CLM14555,2025-03-26,CUST11558,Individual,59,Female,West,Home,36484.17,Rejected,0.0,Lack of Coverage,36.0
CLM14993,2024-08-10,CUST13542,Individual,85,Female,North,Travel,704.44,Approved,674.98,,43.0
CLM14615,2025-02-08,CUST13342,Individual,31,Male,East,Travel,4923.53,Under Review,0.0,,
CLM18338,2024-06-26,CUST11638,Corporate,60,Female,Central,Home,21777.91,Approved,19325.56,,5.0
CLM18044,2024-08-21,CUST10479,Individual,54,Female,South,Travel,3177.96,Rejected,0.0,Lack of Coverage,11.0
CLM15461,2024-02-14,CUST13434,Individual,82,Female,North,Health,7792.1,Approved,6377.26,,33.0
CLM10976,2025-09-26,CUST11167,Individual,28,Male,Central,Auto,959.69,Approved,698.74,,30.0
CLM18073,2024-11-16,CUST10847,SME,59,Female,East,Life,28262.92,Under Review,0.0,,
CLM12853,2024-02-10,CUST10030,Corporate,56,Female,South,Auto,17376.21,Rejected,0.0,Late Claim Filing,1.0
CLM10342,2024-03-01,CUST11053,Individual,50,Male,South,Auto,3308.79,Approved,3024.2,,2.0
CLM11588,2024-05-20,CUST11739,Individual,43,Female,East,Travel,1567.27,Under Review,0.0,,
CLM18039,2024-05-12,CUST13504,Individual,31,Female,Central,Life,52582.22,Rejected,0.0,Policy Exclusion,38.0
CLM13326,2024-07-18,CUST11672,Individual,62,Male,North,Health,7772.26,Approved,6192.9,,24.0
CLM16556,2024-08-13,CUST13559,Corporate,47,Unknown,West,Life,42229.41,Rejected,0.0,Late Claim Filing,30.0
CLM12663,2024-04-07,CUST12187,Individual,80,Female,East,Auto,22062.46,Approved,15512.61,,26.0
CLM11219,2025-03-30,CUST13954,Corporate,85,Female,West,Home,5262.29,Approved,3869.6,,42.0
CLM12881,2024-09-06,CUST11073,Corporate,50,Female,Central,Travel,2637.78,Approved,2272.55,,14.0
CLM10961,2025-07-22,CUST13755,Individual,38,Female,South,Home,19460.02,Approved,13811.82,,37.0
CLM13734,2025-07-09,CUST13590,Individual,44,Male,North,Life,52898.41,Approved,44500.46,,18.0
CLM10267,2024-04-09,CUST10579,Individual,34,Unknown,East,Life,68844.84,Approved,49512.33,,38.0
CLM10590,2025-01-29,CUST13878,Individual,58,Female,East,Auto,8024.44,Under Review,0.0,,
CLM14543,2024-08-27,CUST12062,Individual,81,Male,South,Life,64516.68,Under Review,0.0,,
CLM11767,2025-06-13,CUST13985,Individual,41,Male,West,Auto,17313.58,Approved,12201.05,,16.0
CLM13057,2024-06-16,CUST12045,Individual,53,Male,West,Auto,22568.23,Rejected,0.0,Late Claim Filing,32.0
CLM12028,2024-04-09,CUST10008,SME,38,Female,East,Health,626.18,Rejected,0.0,Late Claim Filing,21.0
CLM14695,2024-05-14,CUST12798,Corporate,69,Female,East,Auto,22947.08,Approved,18934.27,,43.0
CLM17260,2025-06-12,CUST13851,Corporate,40,Female,North,Life,72559.23,Approved,53400.14,,8.0
CLM18182,2025-03-15,CUST10899,SME,30,Male,West,Travel,369.54,Rejected,0.0,Suspected Fraud,7.0
CLM13770,2024-05-28,CUST12767,Individual,62,Male,North,Auto,3039.23,Approved,2583.13,,12.0
CLM17480,2025-12-25,CUST13491,Individual,48,Female,South,Health,9291.48,Rejected,0.0,Suspected Fraud,36.0
CLM12519,2024-03-21,CUST10648,Individual,75,Female,North,Health,4080.29,Rejected,0.0,Policy Exclusion,2.0
CLM18026,2024-11-15,CUST11996,Corporate,39,Female,West,Health,3569.03,Rejected,0.0,Lack of Coverage,17.0
CLM16006,2024-11-16,CUST10829,Individual,38,Female,West,Home,24591.41,Approved,20284.79,,32.0
CLM13393,2025-02-08,CUST13351,Individual,83,Male,Central,Life,55584.64,Rejected,0.0,Lack of Coverage,45.0
CLM10849,2025-11-13,CUST11846,SME,35,Unknown,South,Travel,2508.42,Approved,2129.25,,42.0
CLM11277,2025-09-23,CUST11021,Individual,57,Male,North,Home,45267.51,Approved,41084.88,,22.0
CLM16682,2024-05-15,CUST13893,Corporate,77,Male,West,Health,14116.11,Approved,10200.59,,5.0
CLM17812,2025-11-19,CUST10954,Corporate,30,Female,East,Life,89296.07,Under Review,0.0,,
CLM10762,2024-04-19,CUST11632,Individual,19,Female,West,Home,38408.77,Approved,38111.5,,7.0
CLM11295,2024-06-05,CUST11879,Individual,63,Male,South,Travel,1102.77,Rejected,0.0,Late Claim Filing,31.0
CLM15791,2024-02-28,CUST11520,Corporate,37,Female,East,Life,44411.8,Approved,43763.67,,30.0
CLM10263,2024-04-15,CUST12499,Individual,45,Male,East,Life,26059.8,Approved,24318.25,,17.0
CLM10558,2024-01-27,CUST12725,Individual,37,Male,North,Health,11594.93,Under Review,0.0,,
CLM10168,2024-08-16,CUST10047,Individual,80,Male,Central,Health,7682.4,Approved,5559.36,,16.0
CLM10451,2024-08-26,CUST10881,SME,19,Male,East,Home,19226.25,Approved,14682.17,,39.0
CLM11065,2025-01-01,CUST10270,Individual,65,Male,South,Home,46332.42,Approved,38798.61,,38.0
CLM11272,2024-05-29,CUST12305,Corporate,76,Female,East,Auto,14578.91,Approved,11596.5,,21.0
CLM16242,2025-02-08,CUST13964,Corporate,83,Male,Central,Travel,4355.89,Approved,3790.39,,18.0
CLM14699,2025-05-05,CUST12349,SME,79,Female,West,Travel,887.94,Under Review,0.0,,
CLM17171,2024-12-07,CUST10252,Individual,23,Male,South,Life,84956.49,Approved,61789.35,,35.0
CLM16790,2024-01-21,CUST11856,Individual,84,Female,East,Life,23998.74,Approved,21984.6,,40.0
CLM18100,2024-01-19,CUST12358,Individual,49,Male,South,Travel,2733.27,Approved,2574.61,,39.0
CLM13070,2025-03-21,CUST12155,Individual,77,Female,North,Health,14369.09,Approved,12972.4,,24.0
CLM12890,2025-06-27,CUST12163,SME,67,Female,West,Life,31033.94,Approved,28611.79,,2.0
CLM13114,2024-09-15,CUST11734,Corporate,81,Male,Central,Health,390.29,Approved,320.28,,10.0
CLM15928,2024-11-28,CUST11167,SME,56,Male,West,Auto,19373.99,Rejected,0.0,Lack of Coverage,34.0
CLM17311,2024-05-20,CUST13164,SME,52,Female,East,Home,36664.36,Under Review,0.0,,
CLM18023,2025-05-22,CUST10062,Individual,52,Female,East,Auto,21048.14,Approved,19517.55,,20.0
CLM17702,2025-07-29,CUST10815,SME,21,Female,South,Health,1555.62,Approved,1270.4,,14.0
CLM10312,2024-07-14,CUST11507,Individual,76,Female,South,Health,14219.2,Rejected,0.0,Lack of Coverage,18.0
CLM12850,2024-07-01,CUST13994,SME,82,Male,West,Auto,24232.56,Approved,20976.93,,35.0
CLM15486,2025-12-04,CUST11867,SME,61,Female,West,Life,82547.43,Rejected,0.0,Insufficient Documentation,24.0
CLM18268,2025-02-20,CUST12925,SME,71,Male,Central,Life,49511.54,Rejected,0.0,Policy Exclusion,35.0
CLM14603,2024-07-23,CUST12589,Individual,68,Male,South,Health,9260.42,Approved,8256.22,,5.0
CLM12513,2025-07-08,CUST13151,Individual,28,Female,East,Life,86469.33,Approved,64784.94,,43.0
CLM12331,2025-12-19,CUST10045,Corporate,67,Female,North,Home,5396.01,Approved,4938.19,,20.0
CLM14907,2025-07-16,CUST12022,Individual,76,Male,North,Auto,13351.19,Approved,13226.09,,19.0
CLM11041,2025-01-21,CUST10626,Individual,19,Female,East,Travel,1380.19,Approved,1369.29,,33.0
CLM15694,2025-10-30,CUST12551,Individual,27,Male,South,Life,29953.33,Under Review,0.0,,
CLM14203,2024-03-13,CUST11726,Individual,74,Female,Central,Home,36917.48,Under Review,0.0,,
CLM15605,2024-03-13,CUST10091,SME,29,Male,West,Health,1690.14,Approved,1385.64,,15.0
CLM13957,2024-10-05,CUST11807,Individual,66,Male,East,Home,29189.51,Approved,28014.51,,26.0
CLM12292,2025-12-23,CUST12052,Corporate,80,Female,West,Life,12307.04,Approved,9406.38,,21.0
CLM12127,2025-01-29,CUST10787,Individual,59,Male,Central,Home,25810.48,Rejected,0.0,Policy Exclusion,28.0
CLM11936,2025-10-27,CUST10407,Individual,21,Other,Central,Home,30196.12,Approved,23729.96,,33.0
CLM17752,2025-10-14,CUST10957,SME,64,Other,North,Auto,2516.25,Approved,1782.87,,23.0
CLM11753,2025-07-02,CUST13178,Individual,51,Male,Central,Auto,5697.55,Approved,4131.17,,31.0
CLM12329,2024-02-15,CUST13308,Individual,59,Female,West,Life,26500.94,Approved,20409.62,,30.0
CLM14162,2025-12-10,CUST13298,Individual,83,Male,North,Life,75210.14,Approved,70793.6,,15.0
CLM10295,2025-02-14,CUST12781,SME,74,Female,West,Home,9785.57,Under Review,0.0,,
CLM17528,2024-12-22,CUST10213,Corporate,68,Other,North,Auto,3991.22,Approved,3083.94,,21.0
CLM16287,2024-12-08,CUST10628,Individual,33,Male,South,Health,6584.28,Approved,5782.92,,42.0
CLM16346,2024-04-21,CUST12462,SME,80,Male,West,Home,13124.54,Under Review,0.0,,
CLM16005,2025-11-28,CUST12326,Corporate,30,Female,East,Auto,2314.78,Approved,2072.6,,25.0
CLM16241,2025-08-20,CUST13878,Individual,68,Male,Central,Home,44026.3,Under Review,0.0,,
CLM17880,2025-02-15,CUST13021,SME,20,Female,West,Home,32686.39,Rejected,0.0,Policy Exclusion,29.0
CLM17354,2025-07-05,CUST10547,Individual,52,Male,East,Health,2663.05,Rejected,0.0,Suspected Fraud,21.0
CLM10163,2024-10-29,CUST10482,Individual,51,Other,West,Home,6586.62,Approved,5970.52,,14.0
CLM14225,2025-08-26,CUST11566,Individual,21,Male,West,Health,5895.01,Approved,4944.45,,44.0
CLM17508,2025-03-26,CUST13440,Individual,34,Female,East,Life,74801.5,Approved,55455.96,,41.0
CLM11824,2024-04-12,CUST13994,SME,46,Other,East,Travel,3830.64,Rejected,0.0,Insufficient Documentation,16.0
CLM17266,2025-02-22,CUST10973,Corporate,26,Female,Central,Life,73734.31,Approved,63972.62,,1.0
CLM13921,2025-10-15,CUST11538,Individual,48,Male,South,Life,79215.76,Approved,57620.69,,35.0
CLM16849,2025-07-07,CUST12273,Individual,80,Female,North,Auto,11316.02,Approved,9196.11,,40.0
CLM12327,2025-12-31,CUST13460,Individual,26,Female,West,Travel,295.59,Approved,279.91,,2.0
CLM14945,2024-02-27,CUST10328,Corporate,64,Male,East,Travel,1584.11,Under Review,0.0,,
CLM11325,2025-11-27,CUST10741,SME,74,Female,North,Auto,8486.63,Approved,7971.02,,38.0
CLM16720,2024-03-11,CUST13366,SME,37,Female,East,Travel,4265.12,Approved,3058.77,,6.0
CLM16112,2024-10-03,CUST12246,Individual,69,Other,Central,Life,94478.21,Approved,71172.44,,1.0
CLM10874,2025-10-23,CUST13386,Corporate,66,Female,North,Travel,3627.46,Approved,2762.05,,13.0
CLM15085,2024-01-17,CUST11329,Individual,52,Male,North,Auto,784.49,Approved,589.99,,32.0
CLM13328,2024-09-12,CUST13303,Corporate,18,Male,South,Auto,23450.67,Approved,21255.8,,13.0
CLM11911,2025-09-26,CUST12176,SME,53,Female,North,Life,50763.8,Approved,45986.37,,30.0
CLM13272,2025-02-18,CUST11924,SME,77,Female,East,Auto,2463.01,Approved,2138.62,,41.0
CLM13587,2024-02-05,CUST11399,Individual,47,Male,North,Home,28902.21,Approved,20595.76,,22.0
CLM12432,2025-01-22,CUST10061,Individual,66,Male,Central,Travel,3952.33,Approved,3244.67,,25.0
CLM18215,2024-02-11,CUST10369,Individual,65,Male,Central,Auto,7957.08,Approved,7416.71,,44.0
CLM10787,2025-01-12,CUST10933,Individual,24,Male,South,Life,41114.73,Under Review,0.0,,
CLM17055,2025-12-03,CUST11355,Individual,55,Male,North,Auto,667.15,Under Review,0.0,,
CLM11969,2025-06-12,CUST13224,Individual,49,Male,Central,Life,68162.32,Approved,48587.55,,12.0
CLM13552,2024-11-11,CUST11084,Individual,38,Male,South,Auto,13328.74,Rejected,0.0,Late Claim Filing,41.0
CLM12063,2024-08-13,CUST11275,Individual,65,Female,Central,Home,46297.66,Approved,41354.64,,45.0
CLM10391,2025-06-16,CUST11557,Individual,67,Male,South,Travel,3697.74,Approved,3026.95,,7.0
CLM12918,2025-01-17,CUST11188,Individual,30,Other,Central,Health,6361.82,Approved,4709.82,,4.0
CLM11189,2025-07-05,CUST11931,SME,22,Male,South,Travel,2959.75,Rejected,0.0,Suspected Fraud,32.0
CLM10900,2025-08-22,CUST10559,Individual,51,Male,Central,Travel,3042.78,Rejected,0.0,Policy Exclusion,8.0
CLM18382,2024-06-26,CUST11933,Individual,77,Female,West,Health,378.72,Rejected,0.0,Policy Exclusion,38.0
CLM11981,2024-09-23,CUST11909,Individual,42,Male,West,Home,26358.89,Approved,19407.57,,25.0
CLM18300,2025-02-18,CUST12195,Individual,83,Female,East,Health,12986.98,Rejected,0.0,Insufficient Documentation,10.0
CLM13980,2024-01-28,CUST10438,SME,63,Male,Central,Health,2220.62,Approved,1600.1,,20.0
CLM18014,2024-06-08,CUST10320,Individual,58,Male,East,Life,20416.74,Rejected,0.0,Suspected Fraud,29.0
CLM10480,2024-08-21,CUST10330,Individual,81,Female,East,Travel,2419.92,Approved,2081.75,,13.0
CLM18161,2024-02-13,CUST13722,Individual,66,Female,South,Travel,4846.76,Approved,3670.67,,9.0
CLM16196,2024-12-15,CUST13781,SME,69,Female,North,Health,14432.5,Under Review,0.0,,
CLM13533,2025-12-21,CUST12709,SME,63,Female,West,Travel,4020.77,Approved,3951.32,,43.0
CLM16164,2025-04-18,CUST11470,Corporate,53,Male,East,Home,19710.69,Approved,14420.6,,21.0
CLM16670,2025-06-24,CUST10417,Individual,21,Male,South,Auto,9145.24,Approved,7347.27,,6.0
CLM15526,2024-11-26,CUST10146,Individual,37,Other,North,Health,12988.69,Approved,12568.12,,10.0
CLM16802,2024-02-04,CUST12362,Corporate,72,Female,North,Health,7292.21,Approved,6876.82,,19.0
CLM13806,2025-04-11,CUST12894,Individual,55,Female,West,Health,2060.99,Approved,1637.19,,25.0
CLM11935,2025-11-24,CUST12812,Individual,85,Female,North,Travel,1947.43,Approved,1807.04,,33.0
CLM12631,2024-10-13,CUST10683,SME,44,Female,West,Travel,2981.18,Rejected,0.0,Lack of Coverage,13.0
CLM16016,2024-09-26,CUST12021,SME,47,Female,East,Travel,933.09,Approved,724.65,,30.0
CLM14767,2024-11-29,CUST10746,Corporate,74,Male,South,Home,45981.77,Approved,32819.12,,44.0
CLM14338,2025-02-20,CUST10319,Corporate,84,Male,North,Auto,15815.07,Approved,14623.52,,27.0
CLM17117,2024-07-30,CUST13714,SME,67,Female,North,Life,60661.94,Approved,56868.35,,31.0
CLM11479,2025-08-23,CUST13656,Individual,71,Female,East,Auto,11191.23,Under Review,0.0,,
CLM17922,2025-07-31,CUST13631,SME,61,Male,East,Auto,15568.7,Rejected,0.0,Late Claim Filing,13.0
CLM16969,2024-02-29,CUST12942,Individual,30,Male,South,Life,91041.11,Approved,77100.35,,35.0
CLM18232,2025-02-25,CUST11877,Individual,85,Female,West,Home,5774.68,Rejected,0.0,Insufficient Documentation,35.0
CLM16153,2024-02-23,CUST13224,SME,32,Male,South,Auto,18060.53,Approved,12991.96,,27.0
CLM17501,2024-02-19,CUST10568,Individual,21,Male,South,Travel,4635.6,Approved,3422.4,,10.0
CLM10606,2025-01-24,CUST10128,SME,52,Male,West,Health,13106.19,Rejected,0.0,Suspected Fraud,18.0
CLM13141,2024-04-11,CUST12482,Individual,62,Female,South,Health,3006.54,Approved,2522.09,,12.0
CLM13209,2025-07-23,CUST10903,SME,32,Female,West,Health,14365.91,Rejected,0.0,Suspected Fraud,23.0
CLM11414,2025-02-28,CUST11053,Individual,52,Male,East,Travel,1717.24,Rejected,0.0,Lack of Coverage,42.0
CLM11125,2025-04-25,CUST12934,Individual,24,Female,West,Home,7899.8,Approved,7744.99,,28.0
CLM14155,2024-01-13,CUST11123,SME,25,Male,Central,Life,57925.16,Approved,49405.03,,39.0
CLM13738,2025-05-25,CUST10267,Individual,31,Female,Central,Life,94273.83,Approved,80468.39,,31.0
CLM12238,2025-05-02,CUST11017,Individual,76,Female,South,Life,12516.16,Approved,11772.55,,27.0
CLM15716,2025-11-19,CUST12593,Individual,82,Female,North,Auto,8741.36,Under Review,0.0,,
CLM16649,2025-03-14,CUST11766,SME,67,Female,East,Health,14152.18,Approved,13374.89,,14.0
CLM16295,2024-09-06,CUST13177,SME,48,Male,West,Travel,4887.47,Approved,3495.5,,24.0
CLM10068,2025-07-21,CUST11445,Individual,64,Female,Central,Health,8645.82,Under Review,0.0,,
CLM14845,2025-06-10,CUST11847,Individual,51,Other,North,Auto,16212.74,Approved,11782.82,,20.0
CLM10799,2025-07-01,CUST11922,Individual,73,Male,West,Auto,13308.42,Approved,9951.93,,26.0
CLM16889,2024-06-19,CUST12999,Corporate,60,Female,East,Auto,14473.82,Approved,13649.26,,10.0
CLM11756,2025-07-17,CUST12043,Corporate,37,Male,North,Home,21205.65,Rejected,0.0,Late Claim Filing,4.0
CLM13941,2025-04-17,CUST10238,Individual,50,Male,North,Health,8375.18,Approved,8012.97,,32.0
CLM11544,2025-03-06,CUST11252,Individual,58,Female,East,Travel,996.51,Approved,918.45,,4.0
